"","businessid","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","v1","v2","v3","v4","v5","v6","v7","v8","postext","negtext","pa","oh","il"
"261","Vj1_2pERP4QRALtERvXFqw","Porter's Steakhouse","Hilton Cleveland, 3663 Park E Dr","Beachwood","OH",44122,41.460381,-81.492778,3.5,7,0,"{'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Steakhouses, Seafood","",0.126784154316451,0,0.456004123883354,0.417211721800194,0.511230481354273,0.12443059849153,0.0306946715718378,0.33364424858236,4,3,0,1,0
"262","VobZRj98tDH7AaojYJD8Jg","Applebee's Grill + Bar","4920 William Penn Hwy","Murrysville","PA",15668,40.422538,-79.661546,3,22,1,"{'GoodForKids': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'DriveThru': 'False', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}""}","American (Traditional), Nightlife, Sports Bars, Restaurants, American (New), Burgers, Chicken Wings, Steakhouses, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",0.406514577276543,0.078442278101352,0.324904286659129,0.190138857962976,0.245829273882943,0.11502699397451,0.270394299766457,0.36874943237609,7,17,1,0,0
"263","vOY6w1Q45Iod8sy2c8zetg","Red, the Steakhouse","200 Park Ave, Ste 130","Orange Village","OH",44122,41.4524011,-81.486308,4,193,1,"{'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'dressy'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DogsAllowed': 'False'}","Steakhouses, Restaurants","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '16:0-0:0'}",0.16136359911187,0.0353602401780983,0.284576292557941,0.518699868152091,0.271107294385911,0.352512658530852,0.240124162600307,0.136255884482931,149,49,0,1,0
"264","VQGetWNN1f0dMWQ6ehDAVg","Morton's The Steakhouse","1600 W 2nd St","Cleveland","OH",44113,41.4972786,-81.6936338,3.5,108,1,"{'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsPriceRange2': '4', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'dressy'"", 'BikeParking': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'HappyHour': 'True', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Caters': 'True', 'CoatCheck': 'False'}","Nightlife, Restaurants, Bars, Seafood, American (Traditional), Steakhouses","{'Monday': '16:45-22:0', 'Tuesday': '16:0-21:0', 'Wednesday': '14:0-21:0', 'Thursday': '12:0-23:0', 'Friday': '16:45-23:0', 'Saturday': '16:45-23:0', 'Sunday': '16:45-22:0'}",0.216403288574177,0.0278452425194421,0.349127796797234,0.406623672109147,0.340238816501585,0.320346235559271,0.149999483884727,0.189415464054417,53,59,0,1,0
"265","VtmG4MjDQ2rz6Jdi38gg-g","Blake's Seafood Restaurant and Bar","9 Main St","Westlake","OH",44145,41.4602245533,-81.9518280029,3.5,7,0,"{'BusinessAcceptsCreditCards': 'None', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'HappyHour': 'True', 'RestaurantsPriceRange2': '2'}","Seafood, Steakhouses, Restaurants","",0.394564710150015,0.0029906859736724,0.367296340155581,0.235148263720732,0.491241573050584,0.138300339293408,0,0.370458087656008,5,3,0,1,0
"266","VUrhzdgDpFi1K6zl9VuizQ","Hoss's Steak & Seahouse","1011 Beaver Grade Rd","Coraopolis","PA",15108,40.503824,-80.205281,3.5,4,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Steakhouses","",0.269877613712198,0,0.601889228586131,0.128233157701671,0.510224202783865,0,0.291264238264199,0.198511558951936,2,3,1,0,0
"267","VVPwQdO6g9DHCgdBCIlBsw","Applebee's Grill + Bar","17771 Southpark Ctr","Strongsville","OH",44136,41.312317,-81.823672,3,30,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}""}","Bars, Chicken Wings, Sports Bars, Nightlife, Restaurants, American (Traditional), Steakhouses, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",0.345630622130516,0.0177233258673734,0.417337247768231,0.21930880423388,0.239318684479195,0.0594220701924702,0.463332920980451,0.237926324347884,16,17,0,1,0
"268","VwCtpOYiCKA5VXbKZhCSVA","Morton's The Steakhouse","625 Liberty Ave, Ste 180","Pittsburgh","PA",15222,40.4423828266,-80.000872314,3.5,117,1,"{'GoodForKids': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'RestaurantsAttire': ""u'dressy'"", 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '4', 'BikeParking': 'False', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'Music': 'None', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'CoatCheck': 'False', 'HasTV': 'True'}","Restaurants, Bars, Steakhouses, Nightlife, American (Traditional)","{'Monday': '17:0-22:0', 'Tuesday': '15:0-21:0', 'Wednesday': '14:0-21:0', 'Thursday': '12:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",0.18514515541523,0.0137322691135873,0.284817800194219,0.516304775276964,0.319005052203414,0.319765708960979,0.178150764046655,0.183078474788952,79,46,1,0,0
"269","VYpXvGPkx2k0lZlGry3HQw","Coach's Club","1200 Main St","Cross Plains","WI",53528,43.1142554,-89.6586769,3.5,28,1,"{'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'BikeParking': 'False', 'Caters': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Nightlife, American (Traditional), Bars, Restaurants, Steakhouses, Sports Bars, Breakfast & Brunch","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0'}",0.335486855037312,0.253277014545739,0.243147936527081,0.168088193889868,0.559958612741405,0.0364245375352754,0.171653987725292,0.231962861998027,15,13,0,0,0
"270","w1c_Uy60LSDiMsSjAsEqkw","Rumfish Grille","1155 Washington Pike","Bridgeville","PA",15017,40.3683930071,-80.1065956659,3,192,0,"{'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'""}","Nightlife, Steakhouses, Seafood, Bars, Restaurants, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-20:0'}",0.381026826375081,0.050591431270816,0.359615962041597,0.208765780312506,0.423202666872573,0.0385342239729389,0.295497274946505,0.242765834207984,72,129,1,0,0
"271","w6F502EKMyn3ONbGT2bQxw","Pickle Bill's Lobster House","101 River St","Grand River","OH",44045,41.7422812666,-81.2812566164,3,220,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'loud'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'DogsAllowed': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}""}","Bars, Nightlife, Beer, Wine & Spirits, Seafood, Food, Restaurants, American (Traditional), Dive Bars, Steakhouses","{'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '13:0-22:0', 'Sunday': '13:0-21:0'}",0.35907477220601,0.0542187429045076,0.345255425800067,0.241451059089416,0.409491916159554,0.0641968884380352,0.225161951212946,0.301149244189465,87,141,0,1,0
"272","weWbz-uCwB9_tHMrSGZAZQ","LongHorn Steakhouse","4171 Rockside Rd","Independence","OH",44131,41.4003558,-81.6626427,3.5,59,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'True', 'OutdoorSeating': 'True'}","Barbeque, Restaurants, American (Traditional), Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0.236231886063437,0.043435746324078,0.298772716606527,0.421559651005957,0.281226225260416,0.264724778243795,0.240421686166371,0.213627310329419,31,30,0,1,0
"273","wHG_iKBpUfizBFIGqoaUnQ","Fleming's Prime Steakhouse - Woodmere","28869 Chagrin Blvd","Woodmere","OH",44122,41.462988,-81.4739017,3.5,98,0,"{'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsAttire': ""u'dressy'"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'True'}","Seafood, Restaurants, Bars, Nightlife, Steakhouses, Wine Bars","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '11:0-20:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '16:0-21:0'}",0.224231997482721,0.0493397727032373,0.316883255529393,0.409544974284649,0.325678066385108,0.241835683120962,0.216165862788603,0.216320387705327,64,41,0,1,0
"274","wHy5uBfkwEAbf-6UbZT6lw","The Captain's Club","34820 Vine St","Eastlake","OH",44095,41.6420348,-81.4394437,3,27,0,"{'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'True'}","Sports Bars, Restaurants, Sandwiches, Bars, Nightlife, Burgers, Steakhouses","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-18:0'}",0.475716620148387,0.116154161712414,0.35935334231391,0.0487758758252893,0.426217578649425,0.0165310238319042,0.151362132795527,0.405889264723144,10,17,0,1,0
"275","Wj-73Uu3U79CGK_H_kyAsg","Quaker Steak & Lube","1000 Airport Blvd, concourse A","Pittsburgh","PA",15231,40.4973775273,-80.2437835566,3,36,0,"{'WiFi': ""'free'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Steakhouses, Restaurants, Burgers, American (Traditional), Chicken Wings, Breakfast & Brunch","{'Monday': '4:30-19:30', 'Tuesday': '4:30-19:30', 'Wednesday': '4:30-19:30', 'Thursday': '4:30-19:30', 'Friday': '4:30-19:30', 'Saturday': '4:30-19:0', 'Sunday': '4:30-19:30'}",0.522636603018772,0.101566936938903,0.289196312795843,0.0866001472464814,0.309864926576718,0.0312922733591344,0.265584299858862,0.393258500205286,15,21,1,0,0
"276","WpOMfnH8hvUOENVNn9xMsQ","John Q's Steakhouse","55 Public Sq","Cleveland","OH",44113,41.4997221553,-81.6958446545,3.5,27,0,"{'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'True'}","American (Traditional), Steakhouses, Restaurants","",0.178895521944405,0.049664153525094,0.354717618181963,0.416722706348538,0.384542750853461,0.300358787740275,0.0631428725616425,0.251955588844622,15,13,0,1,0
"277","wTjRn-n2wr6aLkNqFIuAGQ","Armstrong's","5299 Grove Rd","Pittsburgh","PA",15236,40.3596095475,-80.0024414062,3.5,136,1,"{'HasTV': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True'}","American (Traditional), Steakhouses, Diners, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-20:0'}",0.38310444461072,0.0727707374077286,0.326046088789723,0.218078729191828,0.38463992045621,0.0605998266916614,0.243472287294026,0.311287965558103,97,48,1,0,0
"278","wUqqq1nUFA8Fn-3vYYFyWQ","Porta Bella Italian Restaurant","425 N Frances St","Madison","WI",53703,43.0741441325,-89.3955963625,2.5,109,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Smoking': ""u'no'"", 'WiFi': ""u'no'"", 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'ByAppointmentOnly': 'False'}","Steakhouses, American (New), Seafood, Nightlife, Pizza, Bars, Event Planning & Services, Restaurants, Caterers, Italian","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '16:0-21:0'}",0.277703178426755,0.10854431516732,0.393457233798934,0.220295272606991,0.405993546253487,0.0610030460149697,0.176204359576409,0.356799048155134,40,72,0,0,0
"279","WwQ0sr3wDk2jCMre_3mS7A","Big Red's Steaks","610 University Ave","Madison","WI",53175,43.0733361,-89.396349,3.5,17,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Steakhouses","{'Monday': '11:0-23:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-3:30', 'Thursday': '11:0-3:30', 'Friday': '11:0-3:30', 'Saturday': '11:0-3:30'}",0.372705899794633,0.373474109935216,0.0417348312743124,0.212085158995838,0.29861850613765,0.206962505195426,0.160127721142,0.334291267524923,10,8,0,0,0
